system_size,U,sparsity,overlap
"$3\times3,\;(4,4)$",8.0,0.20843091334894615,0.9888761122138001
"$3\times3,\;(4,4)$",8.0,0.22014051522248243,0.9888658415184683
"$3\times3,\;(4,4)$",8.0,0.22716627634660422,0.9888612984418681
"$3\times3,\;(4,4)$",8.0,0.22950819672131148,0.9888603178721981
"$3\times3,\;(4,4)$",8.0,0.2388758782201405,0.9888320408537882
"$3\times3,\;(4,4)$",8.0,0.2576112412177986,0.9887770704269048
"$3\times3,\;(4,4)$",8.0,0.2786885245901639,0.9886939480759273
"$3\times3,\;(4,4)$",8.0,0.2927400468384075,0.9886114898547542
"$3\times3,\;(4,4)$",8.0,0.3161592505854801,0.988373969116946
"$3\times3,\;(4,4)$",8.0,0.3255269320843091,0.9879479511726448
"$3\times3,\;(4,4)$",8.0,0.3700234192037471,0.9863064044058764
"$3\times3,\;(4,4)$",8.0,0.40046838407494145,0.985678501485374
"$3\times3,\;(4,4)$",8.0,0.44028103044496486,0.9772961357217705
"$3\times3,\;(4,4)$",8.0,0.4847775175644028,0.9727897200295396
"$3\times3,\;(4,4)$",8.0,0.5245901639344263,0.9516404952587535
"$3\times3,\;(4,4)$",8.0,0.5925058548009368,0.9066563917496319
"$3\times3,\;(4,4)$",8.0,0.6861826697892272,0.8128507098188493
"$3\times3,\;(4,4)$",8.0,0.7494145199063232,0.757800223260696
"$3\times3,\;(4,4)$",8.0,0.8243559718969555,0.6679372230449567
"$3\times3,\;(4,4)$",8.0,0.8711943793911007,0.548931674972855
"$3\times3,\;(4,4)$",8.0,0.9180327868852459,0.4913911626815215
"$3\times3,\;(4,4)$",8.0,0.9391100702576113,0.47814568071712693
"$3\times3,\;(4,4)$",8.0,0.9648711943793911,0.40478143512895604
"$3\times3,\;(4,4)$",8.0,0.9742388758782201,0.3150185271657663
"$3\times3,\;(4,4)$",8.0,0.9859484777517564,0.20970897954092893
"$3\times3,\;(5,4)$",8.0,0.002369668246445498,0.9882137136816187
"$3\times3,\;(5,4)$",8.0,0.002369668246445498,0.9882137136816187
"$3\times3,\;(5,4)$",8.0,0.002369668246445498,0.9882137136816187
"$3\times3,\;(5,4)$",8.0,0.004739336492890996,0.9882137136816187
"$3\times3,\;(5,4)$",8.0,0.004739336492890996,0.9882137136816187
"$3\times3,\;(5,4)$",8.0,0.004739336492890996,0.9882137136816187
"$3\times3,\;(5,4)$",8.0,0.009478672985781991,0.9882137136816187
"$3\times3,\;(5,4)$",8.0,0.014218009478672985,0.9882137136816187
"$3\times3,\;(5,4)$",8.0,0.018957345971563982,0.9882137136816187
"$3\times3,\;(5,4)$",8.0,0.023696682464454975,0.9882137136816187
"$3\times3,\;(5,4)$",8.0,0.035545023696682464,0.9882137136816187
"$3\times3,\;(5,4)$",8.0,0.04265402843601896,0.988213635342678
"$3\times3,\;(5,4)$",8.0,0.052132701421800945,0.9882136353427032
"$3\times3,\;(5,4)$",8.0,0.06398104265402843,0.9882136353427032
"$3\times3,\;(5,4)$",8.0,0.09004739336492891,0.9882135880532177
"$3\times3,\;(5,4)$",8.0,0.1066350710900474,0.9882135880532177
"$3\times3,\;(5,4)$",8.0,0.11137440758293839,0.9882135880532177
"$3\times3,\;(5,4)$",8.0,0.11374407582938388,0.9882134038293409
"$3\times3,\;(5,4)$",8.0,0.11848341232227488,0.9882105975357038
"$3\times3,\;(5,4)$",8.0,0.12322274881516587,0.9882093974781516
"$3\times3,\;(5,4)$",8.0,0.13270142180094788,0.9882067020138527
"$3\times3,\;(5,4)$",8.0,0.13981042654028436,0.9881850024801592
"$3\times3,\;(5,4)$",8.0,0.14928909952606634,0.9881394597253579
"$3\times3,\;(5,4)$",8.0,0.15639810426540285,0.9881090828221406
"$3\times3,\;(5,4)$",8.0,0.16350710900473933,0.9880821725049258
"$3\times3,\;(5,4)$",8.0,0.18246445497630331,0.9879741118962299
"$3\times3,\;(5,4)$",8.0,0.20616113744075829,0.9877206553374169
"$3\times3,\;(5,4)$",8.0,0.23459715639810427,0.9872991096966925
"$3\times3,\;(5,4)$",8.0,0.2559241706161137,0.9866761684504776
"$3\times3,\;(5,4)$",8.0,0.2938388625592417,0.9843691746432063
"$3\times3,\;(5,4)$",8.0,0.3459715639810427,0.9802959774086046
"$3\times3,\;(5,4)$",8.0,0.3862559241706161,0.970272116491853
"$3\times3,\;(5,4)$",8.0,0.4431279620853081,0.9534591602568733
"$3\times3,\;(5,4)$",8.0,0.518957345971564,0.9179022407115601
"$3\times3,\;(5,4)$",8.0,0.5971563981042654,0.8580488304433159
"$3\times3,\;(5,4)$",8.0,0.6919431279620853,0.7408985527414969
"$3\times3,\;(5,4)$",8.0,0.7725118483412322,0.6378411059057005
"$3\times3,\;(5,4)$",8.0,0.8483412322274881,0.5142492024967503
"$3\times3,\;(5,4)$",8.0,0.8838862559241706,0.4075864216433487
"$3\times3,\;(5,4)$",8.0,0.9146919431279621,0.34733898490408854
"$3\times3,\;(5,4)$",8.0,0.943127962085308,0.28040334280790935
"$4\times3,\;(5,4)$",8.0,0.0009174311926605505,0.9917822434967075
"$4\times3,\;(5,4)$",8.0,0.0009174311926605505,0.9917822434967075
"$4\times3,\;(5,4)$",8.0,0.0009174311926605505,0.9917822434967075
"$4\times3,\;(5,4)$",8.0,0.0009174311926605505,0.9917822434967075
"$4\times3,\;(5,4)$",8.0,0.001834862385321101,0.9917822434967075
"$4\times3,\;(5,4)$",8.0,0.001834862385321101,0.9917822434967075
"$4\times3,\;(5,4)$",8.0,0.001834862385321101,0.9917822434967075
"$4\times3,\;(5,4)$",8.0,0.001834862385321101,0.9917822434967075
"$4\times3,\;(5,4)$",8.0,0.001834862385321101,0.9917822434967075
"$4\times3,\;(5,4)$",8.0,0.0027522935779816515,0.9917822434967075
"$4\times3,\;(5,4)$",8.0,0.006422018348623854,0.9917822434967075
"$4\times3,\;(5,4)$",8.0,0.009174311926605505,0.9917822434967075
"$4\times3,\;(5,4)$",8.0,0.010091743119266056,0.9917822434967075
"$4\times3,\;(5,4)$",8.0,0.011926605504587157,0.9917822434967075
"$4\times3,\;(5,4)$",8.0,0.014678899082568808,0.9917822434967075
"$4\times3,\;(5,4)$",8.0,0.01651376146788991,0.9917822434967075
"$4\times3,\;(5,4)$",8.0,0.022018348623853212,0.9917822434967075
"$4\times3,\;(5,4)$",8.0,0.026605504587155965,0.9917822434967075
"$4\times3,\;(5,4)$",8.0,0.03211009174311927,0.9917822434967075
"$4\times3,\;(5,4)$",8.0,0.03577981651376147,0.9917822434967075
"$4\times3,\;(5,4)$",8.0,0.046788990825688076,0.9917822434967075
"$4\times3,\;(5,4)$",8.0,0.05871559633027523,0.9917822434967075
"$4\times3,\;(5,4)$",8.0,0.06697247706422019,0.9917822434967075
"$4\times3,\;(5,4)$",8.0,0.07522935779816514,0.9917822434967075
"$4\times3,\;(5,4)$",8.0,0.0853211009174312,0.9917822434967075
"$4\times3,\;(5,4)$",8.0,0.0926605504587156,0.9917822434964316
"$4\times3,\;(5,4)$",8.0,0.0944954128440367,0.9917822434964316
"$4\times3,\;(5,4)$",8.0,0.09541284403669725,0.9917822434964316
"$4\times3,\;(5,4)$",8.0,0.09541284403669725,0.9917822434964316
"$4\times3,\;(5,4)$",8.0,0.09541284403669725,0.9917822434964316
"$4\times3,\;(5,4)$",8.0,0.09724770642201835,0.991782243620297
"$4\times3,\;(5,4)$",8.0,0.0981651376146789,0.9917822435968657
"$4\times3,\;(5,4)$",8.0,0.09908256880733946,0.9917822435942348
"$4\times3,\;(5,4)$",8.0,0.1,0.9917822436025823
"$4\times3,\;(5,4)$",8.0,0.10091743119266056,0.9917822433613954
"$4\times3,\;(5,4)$",8.0,0.1018348623853211,0.9917822424184556
"$4\times3,\;(5,4)$",8.0,0.10275229357798166,0.9917822325169179
"$4\times3,\;(5,4)$",8.0,0.10366972477064221,0.9917822325451296
"$4\times3,\;(5,4)$",8.0,0.10550458715596331,0.9917822324697998
"$4\times3,\;(5,4)$",8.0,0.10550458715596331,0.9917822324697998
"$4\times3,\;(5,4)$",8.0,0.10917431192660551,0.991781736671971
"$4\times3,\;(5,4)$",8.0,0.11100917431192661,0.9917808148716093
"$4\times3,\;(5,4)$",8.0,0.11743119266055047,0.9917775640602946
"$4\times3,\;(5,4)$",8.0,0.12385321100917432,0.991774700766611
"$4\times3,\;(5,4)$",8.0,0.13027522935779817,0.9917643194807101
"$4\times3,\;(5,4)$",8.0,0.13577981651376148,0.991757428331282
"$4\times3,\;(5,4)$",8.0,0.14311926605504588,0.9917473132689643
"$4\times3,\;(5,4)$",8.0,0.15321100917431194,0.9917110724062606
"$4\times3,\;(5,4)$",8.0,0.1651376146788991,0.9916544189515335
"$4\times3,\;(5,4)$",8.0,0.17889908256880735,0.991486790512705
"$4\times3,\;(5,4)$",8.0,0.20733944954128442,0.9912518190741944
"$4\times3,\;(5,4)$",8.0,0.22660550458715598,0.9909988550697257
"$4\times3,\;(5,4)$",8.0,0.26055045871559634,0.9895111479561375
"$4\times3,\;(5,4)$",8.0,0.30642201834862387,0.9885979688145172
"$4\times3,\;(5,4)$",8.0,0.344954128440367,0.9861245603275399
"$4\times3,\;(5,4)$",8.0,0.38623853211009174,0.983822476730388
"$4\times3,\;(5,4)$",8.0,0.44311926605504587,0.9761676866334822
"$4\times3,\;(5,4)$",8.0,0.5211009174311927,0.9399632665561541
"$4\times3,\;(5,4)$",8.0,0.6256880733944954,0.8709541923117239
"$4\times3,\;(5,4)$",8.0,0.7321100917431193,0.7365216089307697
"$4\times3,\;(5,4)$",8.0,0.826605504587156,0.6523465827446683
"$4\times3,\;(5,4)$",8.0,0.8880733944954129,0.5936108564448315
"$4\times3,\;(5,4)$",8.0,0.9321100917431193,0.47222307760707083
"$4\times3,\;(5,4)$",8.0,0.9596330275229358,0.47222307760707083
"$4\times3,\;(5,4)$",8.0,0.9697247706422019,0.47222307760707083
